
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.0842753,-0.789947,0.607356,um,Cell,Cell Ellipsoid Axis A,1,ATM,4,
-0.262767,-0.72799,0.633234,um,Cell,Cell Ellipsoid Axis A,1,ATM,5,
0.561919,-0.825497,-0.0529209,um,Cell,Cell Ellipsoid Axis A,1,TVC,0,
0.520979,-0.776133,0.355245,um,Cell,Cell Ellipsoid Axis A,1,TVC,1,
0.380363,-0.748504,0.5432,um,Cell,Cell Ellipsoid Axis A,1,TVC,2,
0.357246,-0.80716,0.469966,um,Cell,Cell Ellipsoid Axis A,1,TVC,3,
