
Cell Distance to Image Border XY Img=1
 ==================== 
Cell Distance to Image Border XY,Unit,Category,Image,Time,Default Labels,ID,
29.2305,um,Cell,Image 1,1,TVC,0,
38.8789,um,Cell,Image 1,1,TVC,1,
47.9609,um,Cell,Image 1,1,TVC,2,
36.8906,um,Cell,Image 1,1,TVC,3,
32.6367,um,Cell,Image 1,1,ATM,4,
32.6367,um,Cell,Image 1,1,ATM,5,
