
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.34883,11.8978,15.219,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,0,100000000,
7.1026,10.7307,14.1864,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,1,100000001,
4.59373,5.29137,8.16796,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
5.12081,7.91668,10.5107,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000003,
4.7747,5.43732,8.11,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000004,
5.25058,7.56921,9.50818,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000005,
