
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
4.16118,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,4,100000002,
4.22292,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000003,
2.81189,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,8,100000006,
1.99763,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,10,100000008,
2.24,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,11,100000009,
1.64171,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,13,100000011,
