
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
6.27706,um,Nucleus,1,ATM,4,100000002,
6.69208,um,Nucleus,1,ATM,5,100000003,
4.68962,um,Nucleus,1,TVC,8,100000006,
4.53953,um,Nucleus,1,TVC,10,100000008,
3.40006,um,Nucleus,1,TVC,11,100000009,
3.35275,um,Nucleus,1,TVC,13,100000011,
