
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.398615,,Cell,1,ATM,4,
0.403677,,Cell,1,ATM,5,
0.431899,,Cell,1,TVC,8,
0.448583,,Cell,1,TVC,10,
0.448347,,Cell,1,TVC,11,
0.398185,,Cell,1,TVC,13,
