
Nucleus Ellipticity (prolate)
 ==================== 
Nucleus Ellipticity (prolate),Unit,Category,Time,Default Labels,CellID,ID,
0.323026,,Nucleus,1,ATM,4,100000002,
0.311793,,Nucleus,1,ATM,5,100000003,
0.421539,,Nucleus,1,TVC,8,100000006,
0.407649,,Nucleus,1,TVC,10,100000008,
0.364294,,Nucleus,1,TVC,11,100000009,
0.317224,,Nucleus,1,TVC,13,100000011,
