
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
32974.3,37720.4,-40.8335,um,Surface,Position,1,ATMgroup,4,
32930.7,37776.6,-8.08461,um,Surface,Position,1,TVCgroup,0,
