
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.332823,-0.941754,0.0482469,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.881304,-0.250188,0.400884,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
