
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37337.2,90801,126.067,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
37392.5,90735.7,93.6689,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
