
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
58.8311,um,Surface,1,ATMgroup,0,
16.0745,um,Surface,1,TVCgroup,1,
