
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.203183,-0.967332,-0.151609,um,Surface,Ellipsoid Axis A,1,ATM,5,
-0.661701,-0.65825,0.358969,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
