
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.334863,0.882958,-0.329018,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
-0.532535,-0.445487,0.719686,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
