
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38051.5,55081.9,21.8611,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
38089,55111.4,-20.2173,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
