
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
10.9063,20.3687,49.7383,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
17.6445,33.2539,34.1445,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
