
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.229514,,Cell,1,TVC,0,
0.251831,,Cell,1,TVC,1,
0.237069,,Cell,1,TVC,5,
0.301898,,Cell,1,TVC,7,
0.243488,,Cell,1,ATM,10,
0.195899,,Cell,1,ATM,11,
