
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
3951.96,um^2,Cell,1,ATM,0,
3461.17,um^2,Cell,1,ATM,1,
1302.55,um^2,Cell,1,TVC,4,
996.755,um^2,Cell,1,TVC,5,
1400.44,um^2,Cell,1,TVC,6,
963.979,um^2,Cell,1,TVC,10,
