
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
6.77491,um,Cell,Image 1,1,ATM,0,
6.35148,um,Cell,Image 1,1,TVC,4,
6.35148,um,Cell,Image 1,1,TVC,6,
8.46864,um,Cell,Image 1,1,TVC,7,
6.77491,um,Cell,Image 1,1,TVC,8,
6.77491,um,Cell,Image 1,1,TVC,9,
7.19834,um,Cell,Image 1,1,TVC,10,
