
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
9.3553,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,8,100000008,
3.75679,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,10,100000010,
1.98124,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.21558,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
1.96292,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
1.78108,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
