
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.733373,-0.677454,0.0567475,um,Cell,Cell Ellipsoid Axis C,1,ATM,8,
0.883536,0.46803,0.0176598,um,Cell,Cell Ellipsoid Axis C,1,ATM,10,
0.0476123,-0.803992,0.592731,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
0.537339,-0.709401,0.45609,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
0.978818,-0.204728,-0.000900697,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.0722277,-0.996457,-0.0430981,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
