
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
3817.29,um^2,Cell,1,ATM,1,
3532.95,um^2,Cell,1,ATM,2,
987.732,um^2,Cell,1,TVC,7,
1295.23,um^2,Cell,1,TVC,8,
799.273,um^2,Cell,1,TVC,10,
1485.51,um^2,Cell,1,TVC,11,
