
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.21309,um,Nucleus,1,ATM,1,100000001,
4.85688,um,Nucleus,1,ATM,2,100000002,
3.08735,um,Nucleus,1,TVC,7,100000007,
3.70771,um,Nucleus,1,TVC,8,100000008,
3.13627,um,Nucleus,1,TVC,10,100000010,
4.12987,um,Nucleus,1,TVC,11,100000011,
