
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.74428,,Cell,1,ATM,1,
0.694742,,Cell,1,ATM,2,
0.278155,,Cell,1,TVC,7,
0.349262,,Cell,1,TVC,8,
0.32397,,Cell,1,TVC,10,
0.335252,,Cell,1,TVC,11,
