
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
40.6555,um,Surface,1,ATMgroup,0,
15.059,um,Surface,1,TVCgroup,1,
