
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.907838,0.337307,-0.249105,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.340365,-0.624724,0.70276,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
