
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
817.964,um^3,Cell,1,TVC,0,
1878.44,um^3,Cell,1,TVC,1,
1620.57,um^3,Cell,1,TVC,2,
3807.99,um^3,Cell,1,TVC,3,
4858.04,um^3,Cell,1,ATM,4,
5165.45,um^3,Cell,1,ATM,5,
