
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.53758,um,Cell,1,TVC,0,
6.72811,um,Cell,1,TVC,1,
6.08595,um,Cell,1,TVC,2,
7.7338,um,Cell,1,TVC,3,
7.02029,um,Cell,1,ATM,4,
6.69898,um,Cell,1,ATM,5,
