
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.142159,0.241121,-0.960027,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.328164,-0.342588,-0.880308,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
