
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
46.8555,54.4883,23.2888,um,Surface,BoundingBoxAA Length,1,ATM,5,
54.5195,34.6172,37.6855,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
