
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32948.7,65237,28.5261,um,Surface,1,Center of Image Mass,Image 1,1,ATM,5,
32993.1,65277.7,43.2916,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
