
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43634,26305.8,183.78,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
43577.4,26359.8,167.355,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
