
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
76.6758,84.625,23.7389,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
42.8789,34.3594,17.8042,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
