
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
13.75,23.2129,111.404,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
15.5332,31.3691,43.7227,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
