
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.390321,-0.89375,-0.221045,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.979836,0.199561,-0.00983129,um,Surface,Ellipsoid Axis A,1,TVCgroup,2,
