
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.371794,0.230181,-0.899325,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.240498,-0.493897,-0.835599,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
