
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.448,um,Surface,1,ATMgroup,0,
12.8442,um,Surface,1,TVCgroup,3,
