
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44104.7,58618.8,2.95346,um,Cell,Cell Center of Homogeneous Mass,1,ATM,3,
44093,58626.3,16.2765,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
44019.5,58630,-12.0207,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
44017.9,58637.9,-5.04695,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
44027.3,58631.3,-3.38664,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
44040.3,58623.2,2.01719,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
