
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.173036,-0.151016,-0.973269,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.731686,0.666144,0.144528,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
