
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38555.2,73395,-55.6802,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
38607.4,73460.8,-49.4301,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
