
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38555,73394.9,-55.8139,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
38607.7,73460.5,-49.3993,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
