
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.92881,um,Nucleus,1,ATM,0,100000000,
3.77363,um,Nucleus,1,ATM,1,100000001,
1.88331,um,Nucleus,1,TVC,2,100000002,
2.27741,um,Nucleus,1,TVC,3,100000003,
2.0169,um,Nucleus,1,TVC,4,100000004,
2.08131,um,Nucleus,1,TVC,5,100000005,
