
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.69566,um,Cell,1,ATM,0,
8.64291,um,Cell,1,ATM,1,
6.09675,um,Cell,1,TVC,2,
7.05931,um,Cell,1,TVC,3,
5.8575,um,Cell,1,TVC,4,
5.18287,um,Cell,1,TVC,5,
