
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.392176,,Cell,1,ATM,0,
0.406579,,Cell,1,ATM,1,
0.280041,,Cell,1,TVC,2,
0.316158,,Cell,1,TVC,3,
0.603912,,Cell,1,TVC,4,
0.278371,,Cell,1,TVC,5,
