
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.637433,,Nucleus,1,ATM,0,100000000,
0.604511,,Nucleus,1,ATM,1,100000001,
0.635822,,Nucleus,1,TVC,2,100000002,
0.553496,,Nucleus,1,TVC,3,100000003,
0.60763,,Nucleus,1,TVC,4,100000004,
0.593795,,Nucleus,1,TVC,5,100000005,
