
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36290.7,75679.5,46.5482,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
36316.2,75675,50.1895,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
36304.9,75720.1,53.9511,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
36310.7,75727.5,60.811,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
36302.7,75713.2,65.6443,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
36309,75718.8,67.9197,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
