
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
47394.8,81234.2,195.218,um,Nucleus,Nucleus Position,1,ATM,9,100000009,
47428.4,81193.6,174.974,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
47422.8,81195.9,176.881,um,Nucleus,Nucleus Position,1,TVC,4,100000004,
47432.8,81198.6,177.689,um,Nucleus,Nucleus Position,1,TVC,5,100000005,
47436.8,81195.3,175.436,um,Nucleus,Nucleus Position,1,TVC,6,100000006,
47427.5,81206.3,181.213,um,Nucleus,Nucleus Position,1,TVC,8,100000008,
