
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
48308.3,84261,87.4677,um,Surface,1,Center of Image Mass,Image 1,1,ATM,1,
48338.7,84220.5,62.5608,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
