
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35701.8,62872.6,107.746,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
35675,62811.1,137.717,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
