
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.9102,26.6484,101.045,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
17.2852,24.8477,36.9805,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
