
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.39318,um,Nucleus,1,ATM,1,100000000,
3.47929,um,Nucleus,1,ATM,2,100000001,
3.07902,um,Nucleus,1,TVC,3,100000002,
2.33739,um,Nucleus,1,TVC,4,100000003,
1.91973,um,Nucleus,1,TVC,5,100000004,
