
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.34523,um,Cell,1,ATM,0,
7.41201,um,Cell,1,ATM,1,
7.22771,um,Cell,1,TVC,4,
6.11463,um,Cell,1,TVC,5,
7.08663,um,Cell,1,TVC,6,
6.55111,um,Cell,1,TVC,9,
4.99159,um,Cell,1,TVC,11,
