
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
16.4683,um,Surface,1,ATMgroup,0,
11.013,um,Surface,1,TVCgroup,2,
