
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
4.46579,um,Nucleus,1,TVC,0,100000000,
3.33039,um,Nucleus,1,TVC,2,100000002,
4.5122,um,Nucleus,1,TVC,3,100000003,
3.90807,um,Nucleus,1,TVC,6,100000006,
5.71948,um,Nucleus,1,ATM,8,100000008,
5.98485,um,Nucleus,1,ATM,9,100000009,
