
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
958.287,um^2,Cell,1,TVC,0,
1849.91,um^2,Cell,1,TVC,1,
1114.77,um^2,Cell,1,TVC,2,
1939.76,um^2,Cell,1,TVC,3,
4499,um^2,Cell,1,ATM,4,
4646.22,um^2,Cell,1,ATM,5,
