
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.270432,-0.955952,0.114119,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.909894,0.36244,-0.201819,um,Surface,Ellipsoid Axis C,1,TVCgroup,1,
