
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.601542,-0.794471,0.0834465,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.926804,0.245655,0.284056,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
