
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.2144,22.103,86.8047,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
15.5078,31.7832,34.9727,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
