
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36932.4,60490.2,-43.6543,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
36868.4,60463.5,-11.8467,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
