
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.715308,,Cell,1,ATM,1,
0.60654,,Cell,1,ATM,2,
0.298501,,Cell,1,ATM,3,
0.386713,,Cell,1,TVC,4,
0.258143,,Cell,1,TVC,5,
0.217763,,Cell,1,TVC,6,
0.341407,,Cell,1,TVC,7,
