
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
4701.27,um^3,Cell,1,ATM,0,
5363.35,um^3,Cell,1,ATM,1,
1577.46,um^3,Cell,1,TVC,2,
1033.97,um^3,Cell,1,TVC,3,
1210.45,um^3,Cell,1,TVC,4,
1133,um^3,Cell,1,TVC,5,
