
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.6091,um,Surface,1,TVCgroup,0,
10.0535,um,Surface,1,ATMgroup,1,
