
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37348.6,44210.2,136.318,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
37337.6,44125.8,134.351,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
