
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1831.22,um^3,Cell,1,TVC,1,
1669.73,um^3,Cell,1,TVC,2,
2847.86,um^3,Cell,1,TVC,3,
3081.42,um^3,Cell,1,TVC,5,
8014.54,um^3,Cell,1,ATM,9,
8796,um^3,Cell,1,ATM,10,
