
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
5.93472,um,Cell,Image 1,1,ATM,3,
7.20645,um,Cell,Image 1,1,ATM,5,
2.11954,um,Cell,Image 1,1,TVC,7,
3.81518,um,Cell,Image 1,1,TVC,8,
1.69563,um,Cell,Image 1,1,TVC,9,
1.69563,um,Cell,Image 1,1,TVC,11,
